PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Title,Embarked_Q,Embarked_S,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_U
1100,1,1,33.0,0,0,27.7208,2,0,0,0,0,0,0,0,0,0
1101,3,0,25.0,0,0,7.8958,1,0,1,0,0,0,0,0,0,1
1102,3,0,32.0,0,0,22.525,1,0,1,0,0,0,0,0,0,1
1103,3,0,27.0,0,0,7.05,1,0,1,0,0,0,0,0,0,1
1104,2,0,17.0,0,0,73.5,1,0,1,0,0,0,0,0,0,1
1105,2,1,60.0,1,0,26.0,3,0,1,0,0,0,0,0,0,1
1106,3,1,38.0,4,2,7.775,2,0,1,0,0,0,0,0,0,1
1107,1,0,42.0,0,0,42.5,1,0,1,1,0,0,0,0,0,0
1108,3,1,27.0,0,0,7.8792,2,1,0,0,0,0,0,0,0,1
1109,1,0,57.0,1,1,164.8667,1,0,1,0,0,0,0,0,0,1
1110,1,1,50.0,1,1,211.5,3,0,0,0,1,0,0,0,0,0
1111,3,0,27.0,0,0,8.05,1,0,1,0,0,0,0,0,0,1
1112,2,1,30.0,1,0,13.8583,2,0,0,0,0,0,0,0,0,1
1113,3,0,21.0,0,0,8.05,1,0,1,0,0,0,0,0,0,1
1114,2,1,22.0,0,0,10.5,3,0,1,0,0,0,0,1,0,0
1115,3,0,21.0,0,0,7.7958,1,0,1,0,0,0,0,0,0,1
1116,1,1,53.0,0,0,27.4458,3,0,0,0,0,0,0,0,0,1
1117,3,1,27.0,0,2,15.2458,3,0,0,0,0,0,0,0,0,1
1118,3,0,23.0,0,0,7.7958,1,0,1,0,0,0,0,0,0,1
1119,3,1,27.0,0,0,7.75,2,1,0,0,0,0,0,0,0,1
1120,3,0,40.5,0,0,15.1,1,0,1,0,0,0,0,0,0,1
1121,2,0,36.0,0,0,13.0,1,0,1,0,0,0,0,0,0,1
1122,2,0,14.0,0,0,65.0,1,0,1,0,0,0,0,0,0,1
1123,1,1,21.0,0,0,26.55,2,0,1,0,0,0,0,0,0,1
1124,3,0,21.0,1,0,6.4958,1,0,1,0,0,0,0,0,0,1
1125,3,0,27.0,0,0,7.8792,1,1,0,0,0,0,0,0,0,1
1126,1,0,39.0,1,0,71.2833,1,0,0,0,1,0,0,0,0,0
1127,3,0,20.0,0,0,7.8542,1,0,1,0,0,0,0,0,0,1
1128,1,0,64.0,1,0,75.25,1,0,0,0,0,1,0,0,0,0
1129,3,0,20.0,0,0,7.225,1,0,0,0,0,0,0,0,0,1
1130,2,1,18.0,1,1,13.0,2,0,1,0,0,0,0,0,0,1
1131,1,1,48.0,1,0,106.425,3,0,0,0,1,0,0,0,0,0
1132,1,1,55.0,0,0,27.7208,3,0,0,0,0,0,0,0,0,1
1133,2,1,45.0,0,2,30.0,3,0,1,0,0,0,0,0,0,1
1134,1,0,45.0,1,1,134.5,1,0,0,0,0,0,1,0,0,0
1135,3,0,27.0,0,0,7.8875,1,0,1,0,0,0,0,0,0,1
1136,3,0,27.0,1,2,23.45,4,0,1,0,0,0,0,0,0,1
1137,1,0,41.0,1,0,51.8625,1,0,1,0,0,1,0,0,0,0
1138,2,1,22.0,0,0,21.0,3,0,1,0,0,0,0,0,0,1
1139,2,0,42.0,1,1,32.5,1,0,1,0,0,0,0,0,0,1
1140,2,1,29.0,1,0,26.0,3,0,1,0,0,0,0,0,0,1
1141,3,1,27.0,1,0,14.4542,3,0,0,0,0,0,0,0,0,1
1142,2,1,0.92,1,2,27.75,2,0,1,0,0,0,0,0,0,1
1143,3,0,20.0,0,0,7.925,1,0,1,0,0,0,0,0,0,1
1144,1,0,27.0,1,0,136.7792,1,0,0,0,1,0,0,0,0,0
1145,3,0,24.0,0,0,9.325,1,0,1,0,0,0,0,0,0,1
1146,3,0,32.5,0,0,9.5,1,0,1,0,0,0,0,0,0,1
1147,3,0,27.0,0,0,7.55,1,0,1,0,0,0,0,0,0,1
1148,3,0,27.0,0,0,7.75,1,1,0,0,0,0,0,0,0,1
1149,3,0,28.0,0,0,8.05,1,0,1,0,0,0,0,0,0,1
1150,2,1,19.0,0,0,13.0,2,0,1,0,0,0,0,0,0,1
1151,3,0,21.0,0,0,7.775,1,0,1,0,0,0,0,0,0,1
1152,3,0,36.5,1,0,17.4,1,0,1,0,0,0,0,0,0,1
1153,3,0,21.0,0,0,7.8542,1,0,1,0,0,0,0,0,0,1
1154,2,1,29.0,0,2,23.0,3,0,1,0,0,0,0,0,0,1
1155,3,1,1.0,1,1,12.1833,2,0,1,0,0,0,0,0,0,1
1156,2,0,30.0,0,0,12.7375,1,0,0,0,0,0,0,0,0,1
1157,3,0,27.0,0,0,7.8958,1,0,1,0,0,0,0,0,0,1
1158,1,0,27.0,0,0,0.0,1,0,1,0,0,0,0,0,0,1
1159,3,0,27.0,0,0,7.55,1,0,1,0,0,0,0,0,0,1
1160,3,1,27.0,0,0,8.05,2,0,1,0,0,0,0,0,0,1
1161,3,0,17.0,0,0,8.6625,1,0,1,0,0,0,0,0,0,1
1162,1,0,46.0,0,0,75.2417,1,0,0,0,1,0,0,0,0,0
1163,3,0,27.0,0,0,7.75,1,1,0,0,0,0,0,0,0,1
1164,1,1,26.0,1,0,136.7792,3,0,0,0,1,0,0,0,0,0
1165,3,1,27.0,1,0,15.5,2,1,0,0,0,0,0,0,0,1
1166,3,0,27.0,0,0,7.225,1,0,0,0,0,0,0,0,0,1
1167,2,1,20.0,1,0,26.0,2,0,1,0,0,0,0,0,0,1
1168,2,0,28.0,0,0,10.5,1,0,1,0,0,0,0,0,0,1
1169,2,0,40.0,1,0,26.0,1,0,1,0,0,0,0,0,0,1
1170,2,0,30.0,1,0,21.0,1,0,1,0,0,0,0,0,0,1
1171,2,0,22.0,0,0,10.5,1,0,1,0,0,0,0,0,0,1
1172,3,1,23.0,0,0,8.6625,2,0,1,0,0,0,0,0,0,1
1173,3,0,0.75,1,1,13.775,4,0,1,0,0,0,0,0,0,1
1174,3,1,27.0,0,0,7.75,2,1,0,0,0,0,0,0,0,1
1175,3,1,9.0,1,1,15.2458,2,0,0,0,0,0,0,0,0,1
1176,3,1,2.0,1,1,20.2125,2,0,1,0,0,0,0,0,0,1
1177,3,0,36.0,0,0,7.25,1,0,1,0,0,0,0,0,0,1
1178,3,0,27.0,0,0,7.25,1,0,1,0,0,0,0,0,0,1
1179,1,0,24.0,1,0,82.2667,1,0,1,1,0,0,0,0,0,0
1180,3,0,27.0,0,0,7.2292,1,0,0,0,0,0,0,1,0,0
1181,3,0,27.0,0,0,8.05,1,0,1,0,0,0,0,0,0,1
1182,1,0,27.0,0,0,39.6,1,0,1,0,0,0,0,0,0,1
1183,3,1,30.0,0,0,6.95,2,1,0,0,0,0,0,0,0,1
1184,3,0,27.0,0,0,7.2292,1,0,0,0,0,0,0,0,0,1
1185,1,0,53.0,1,1,81.8583,5,0,1,0,0,0,0,0,0,0
1186,3,0,36.0,0,0,9.5,1,0,1,0,0,0,0,0,0,1
1187,3,0,26.0,0,0,7.8958,1,0,1,0,0,0,0,0,0,1
1188,2,1,1.0,1,2,41.5792,2,0,0,0,0,0,0,0,0,1
1189,3,0,27.0,2,0,21.6792,1,0,0,0,0,0,0,0,0,1
1190,1,0,30.0,0,0,45.5,1,0,1,0,0,0,0,0,0,1
1191,3,0,29.0,0,0,7.8542,1,0,1,0,0,0,0,0,0,1
1192,3,0,32.0,0,0,7.775,1,0,1,0,0,0,0,0,0,1
1193,2,0,27.0,0,0,15.0458,1,0,0,0,0,1,0,0,0,0
1194,2,0,43.0,0,1,21.0,1,0,1,0,0,0,0,0,0,1
1195,3,0,24.0,0,0,8.6625,1,0,1,0,0,0,0,0,0,1
1196,3,1,27.0,0,0,7.75,2,1,0,0,0,0,0,0,0,1
1197,1,1,64.0,1,1,26.55,3,0,1,1,0,0,0,0,0,0
1198,1,0,30.0,1,2,151.55,1,0,1,0,1,0,0,0,0,0
1199,3,0,0.83,0,1,9.35,4,0,1,0,0,0,0,0,0,1
1200,1,0,55.0,1,1,93.5,1,0,1,1,0,0,0,0,0,0
1201,3,1,45.0,1,0,14.1083,3,0,1,0,0,0,0,0,0,1
1202,3,0,18.0,0,0,8.6625,1,0,1,0,0,0,0,0,0,1
1203,3,0,22.0,0,0,7.225,1,0,0,0,0,0,0,0,0,1
1204,3,0,27.0,0,0,7.575,1,0,1,0,0,0,0,0,0,1
1205,3,1,37.0,0,0,7.75,2,1,0,0,0,0,0,0,0,1
1206,1,1,55.0,0,0,135.6333,3,0,0,0,1,0,0,0,0,0
1207,3,1,17.0,0,0,7.7333,2,1,0,0,0,0,0,0,0,1
1208,1,0,57.0,1,0,146.5208,1,0,0,1,0,0,0,0,0,0
1209,2,0,19.0,0,0,10.5,1,0,1,0,0,0,0,0,0,1
1210,3,0,27.0,0,0,7.8542,1,0,1,0,0,0,0,0,0,1
1211,2,0,22.0,2,0,31.5,1,0,1,0,0,0,0,0,0,1
1212,3,0,26.0,0,0,7.775,1,0,1,0,0,0,0,0,0,1
1213,3,0,25.0,0,0,7.2292,1,0,0,0,0,0,0,1,0,0
1214,2,0,26.0,0,0,13.0,1,0,1,0,0,0,0,1,0,0
1215,1,0,33.0,0,0,26.55,1,0,1,0,0,0,0,0,0,1
1216,1,1,39.0,0,0,211.3375,2,0,1,0,0,0,0,0,0,1
1217,3,0,23.0,0,0,7.05,1,0,1,0,0,0,0,0,0,1
1218,2,1,12.0,2,1,39.0,2,0,1,0,0,0,0,1,0,0
1219,1,0,46.0,0,0,79.2,1,0,0,0,0,0,0,0,0,1
1220,2,0,29.0,1,0,26.0,1,0,1,0,0,0,0,0,0,1
1221,2,0,21.0,0,0,13.0,1,0,1,0,0,0,0,0,0,1
1222,2,1,48.0,0,2,36.75,3,0,1,0,0,0,0,0,0,1
1223,1,0,39.0,0,0,29.7,1,0,0,0,0,0,0,0,0,0
1224,3,0,27.0,0,0,7.225,1,0,0,0,0,0,0,0,0,1
1225,3,1,19.0,1,1,15.7417,3,0,0,0,0,0,0,0,0,1
1226,3,0,27.0,0,0,7.8958,1,0,1,0,0,0,0,0,0,1
1227,1,0,30.0,0,0,26.0,1,0,1,0,1,0,0,0,0,0
1228,2,0,32.0,0,0,13.0,1,0,1,0,0,0,0,0,0,1
1229,3,0,39.0,0,2,7.2292,1,0,0,0,0,0,0,0,0,1
1230,2,0,25.0,0,0,31.5,1,0,1,0,0,0,0,0,0,1
1231,3,0,27.0,0,0,7.2292,4,0,0,0,0,0,0,0,0,1
1232,2,0,18.0,0,0,10.5,1,0,1,0,0,0,0,0,0,1
1233,3,0,32.0,0,0,7.5792,1,0,1,0,0,0,0,0,0,1
1234,3,0,27.0,1,9,69.55,1,0,1,0,0,0,0,0,0,1
1235,1,1,58.0,0,1,512.3292,3,0,0,1,0,0,0,0,0,0
1236,3,0,27.0,1,1,14.5,4,0,1,0,0,0,0,0,0,1
1237,3,1,16.0,0,0,7.65,2,0,1,0,0,0,0,0,0,1
1238,2,0,26.0,0,0,13.0,1,0,1,0,0,0,0,0,0,1
1239,3,1,38.0,0,0,7.2292,3,0,0,0,0,0,0,0,0,1
1240,2,0,24.0,0,0,13.5,1,0,1,0,0,0,0,0,0,1
1241,2,1,31.0,0,0,21.0,2,0,1,0,0,0,0,0,0,1
1242,1,1,45.0,0,1,63.3583,3,0,0,0,0,1,0,0,0,0
1243,2,0,25.0,0,0,10.5,1,0,1,0,0,0,0,0,0,1
1244,2,0,18.0,0,0,73.5,1,0,1,0,0,0,0,0,0,1
1245,2,0,49.0,1,2,65.0,1,0,1,0,0,0,0,0,0,1
1246,3,1,0.17,1,2,20.575,2,0,1,0,0,0,0,0,0,1
1247,1,0,50.0,0,0,26.0,1,0,1,0,0,0,1,0,0,0
1248,1,1,59.0,2,0,51.4792,3,0,1,0,1,0,0,0,0,0
1249,3,0,27.0,0,0,7.8792,1,0,1,0,0,0,0,0,0,1
1250,3,0,27.0,0,0,7.75,1,1,0,0,0,0,0,0,0,1
1251,3,1,30.0,1,0,15.55,3,0,1,0,0,0,0,0,0,1
1252,3,0,14.5,8,2,69.55,4,0,1,0,0,0,0,0,0,1
1253,2,1,24.0,1,1,37.0042,3,0,0,0,0,0,0,0,0,1
1254,2,1,31.0,0,0,21.0,3,0,1,0,0,0,0,0,0,1
1255,3,0,27.0,0,0,8.6625,1,0,1,0,0,0,0,0,0,1
1256,1,1,25.0,1,0,55.4417,3,0,0,0,0,0,1,0,0,0
1257,3,1,27.0,1,9,69.55,3,0,1,0,0,0,0,0,0,1
1258,3,0,27.0,1,0,14.4583,1,0,0,0,0,0,0,0,0,1
1259,3,1,22.0,0,0,39.6875,2,0,1,0,0,0,0,0,0,1
1260,1,1,45.0,0,1,59.4,3,0,0,0,0,0,0,0,0,1
1261,2,0,29.0,0,0,13.8583,1,0,0,0,0,0,0,0,0,1
1262,2,0,21.0,1,0,11.5,1,0,1,0,0,0,0,0,0,1
1263,1,1,31.0,0,0,134.5,2,0,0,0,0,0,1,0,0,0
1264,1,0,49.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0
1265,2,0,44.0,0,0,13.0,1,0,1,0,0,0,0,0,0,1
1266,1,1,54.0,1,1,81.8583,3,0,1,0,0,0,0,0,0,0
1267,1,1,45.0,0,0,262.375,2,0,0,0,0,0,0,0,0,1
1268,3,1,22.0,2,0,8.6625,2,0,1,0,0,0,0,0,0,1
1269,2,0,21.0,0,0,11.5,1,0,1,0,0,0,0,0,0,1
1270,1,0,55.0,0,0,50.0,1,0,1,0,1,0,0,0,0,0
1271,3,0,5.0,4,2,31.3875,4,0,1,0,0,0,0,0,0,1
1272,3,0,27.0,0,0,7.75,1,1,0,0,0,0,0,0,0,1
1273,3,0,26.0,0,0,7.8792,1,1,0,0,0,0,0,0,0,1
1274,3,1,27.0,0,0,14.5,3,0,1,0,0,0,0,0,0,1
1275,3,1,19.0,1,0,16.1,3,0,1,0,0,0,0,0,0,1
1276,2,0,27.0,0,0,12.875,1,0,1,0,0,0,0,0,0,1
1277,2,1,24.0,1,2,65.0,2,0,1,0,0,0,0,0,0,1
1278,3,0,24.0,0,0,7.775,1,0,1,0,0,0,0,0,0,1
1279,2,0,57.0,0,0,13.0,1,0,1,0,0,0,0,0,0,1
1280,3,0,21.0,0,0,7.75,1,1,0,0,0,0,0,0,0,1
1281,3,0,6.0,3,1,21.075,4,0,1,0,0,0,0,0,0,1
1282,1,0,23.0,0,0,93.5,1,0,1,1,0,0,0,0,0,0
1283,1,1,51.0,0,1,39.4,3,0,1,0,0,1,0,0,0,0
1284,3,0,13.0,0,2,20.25,4,0,1,0,0,0,0,0,0,1
1285,2,0,47.0,0,0,10.5,1,0,1,0,0,0,0,0,0,1
1286,3,0,29.0,3,1,22.025,1,0,1,0,0,0,0,0,0,1
1287,1,1,18.0,1,0,60.0,3,0,1,0,1,0,0,0,0,0
1288,3,0,24.0,0,0,7.25,1,1,0,0,0,0,0,0,0,1
1289,1,1,48.0,1,1,79.2,3,0,0,1,0,0,0,0,0,0
1290,3,0,22.0,0,0,7.775,1,0,1,0,0,0,0,0,0,1
1291,3,0,31.0,0,0,7.7333,1,1,0,0,0,0,0,0,0,1
1292,1,1,30.0,0,0,164.8667,2,0,1,0,1,0,0,0,0,0
1293,2,0,38.0,1,0,21.0,1,0,1,0,0,0,0,0,0,1
1294,1,1,22.0,0,1,59.4,2,0,0,0,0,0,0,0,0,1
1295,1,0,17.0,0,0,47.1,1,0,1,0,0,0,0,0,0,1
1296,1,0,43.0,1,0,27.7208,1,0,0,0,0,1,0,0,0,0
1297,2,0,20.0,0,0,13.8625,1,0,0,0,0,1,0,0,0,0
1298,2,0,23.0,1,0,10.5,1,0,1,0,0,0,0,0,0,1
1299,1,0,50.0,1,1,211.5,1,0,0,0,1,0,0,0,0,0
1300,3,1,27.0,0,0,7.7208,2,1,0,0,0,0,0,0,0,1
1301,3,1,3.0,1,1,13.775,2,0,1,0,0,0,0,0,0,1
1302,3,1,27.0,0,0,7.75,2,1,0,0,0,0,0,0,0,1
1303,1,1,37.0,1,0,90.0,3,1,0,0,1,0,0,0,0,0
1304,3,1,28.0,0,0,7.775,2,0,1,0,0,0,0,0,0,1
1305,3,0,27.0,0,0,8.05,1,0,1,0,0,0,0,0,0,1
1306,1,1,39.0,0,0,108.9,0,0,0,0,1,0,0,0,0,0
1307,3,0,38.5,0,0,7.25,1,0,1,0,0,0,0,0,0,1
1308,3,0,27.0,0,0,8.05,1,0,1,0,0,0,0,0,0,1
1309,3,0,27.0,1,1,22.3583,4,0,0,0,0,0,0,0,0,1
